Ch1 Amplitude,Ch2 Amplitude
2587.47632,7329.175
2587.51465,1742.69983
2587.54736,7470.55957
2587.6543,1651.67224
2587.815,1770.28735
2587.89233,7433.60645
2587.917,7375.814
2588.03882,1796.47522
2588.17,1709.141
2588.17651,7828.264
2588.20752,1782.28381
2588.277,1704.01465
2588.625,1680.54883
2588.67773,1762.0719
2588.70044,7405.65967
2588.71265,1717.06824
2589.008,1701.22729
2589.058,7447.208
2589.13428,7580.33545
2589.137,1733.34985
2589.14282,1841.40259
2589.35229,7373.78955
2589.43726,7515.525
2589.53857,7443.098
2589.54614,1766.62964
2589.71362,1731.23547
2589.75952,7342.22
2589.78662,7488.919
2589.96118,7605.18262
2589.992,7356.993
2590.19141,1665.985
2590.3147,7618.97559
2590.35718,1666.77625
2590.36377,1754.2876
2590.44019,1655.49219
2590.47339,7494.47363
2590.52148,1741.40723
2590.54858,1679.032
2590.70239,1734.128
2590.7373,7418.21338
2590.80469,7228.333
2590.89966,1733.05688
2591.22168,7437.36865
2591.29272,7551.1333
2591.293,1727.23547
2591.311,7382.068
2591.68872,1835.068
2591.69263,7615.838
2591.725,7294.906
2591.809,1729.49316
2591.86133,1815.53125
2592.11279,1754.01929
2592.11475,7342.69531
2592.18262,1674.32239
2592.28516,7176.78174
2592.31982,7480.62451
2592.40649,7253.311
2592.50122,7319.808
2592.67847,7242.9375
2592.72144,1819.14685
2592.74365,7382.45361
2592.80469,7326.83447
2592.96387,7322.59961
2593.09521,1713.48938
2593.12231,1835.22144
2593.12524,7530.632
2593.255,1672.327
2593.775,1775.64551
2593.93164,1751.91663
2594.16675,1747.70728
2594.16821,1674.67078
2594.21021,1794.86816
2594.38525,1780.227
2594.47632,7411.16064
2594.533,7483.65527
2594.55542,7522.65137
2594.619,1821.689
2594.79224,7574.76758
2594.82,7572.11426
2594.83813,1762.43408
2594.86963,1607.6665
2594.97388,7346.55664
2594.99487,1734.20752
2594.99683,1753.37964
2595.045,7421.639
2595.08716,1721.15784
2595.12354,7217.511
2595.12817,7198.638
2595.13281,7393.3457
2595.17456,7445.77539
2595.219,7461.71826
2595.24585,1711.66736
2595.313,1772.01318
2595.65381,1716.67334
2595.68945,7336.647
2595.707,7464.64
2595.7522,1649.82251
2595.76465,1659.81848
2595.80542,1759.34021
2595.903,1702.63379
2595.93384,1815.55566
2596.067,1728.59387
2596.07031,1803.26038
2596.125,7474.32031
2596.16235,7527.654
2596.17358,1656.85571
2596.17871,1728.01978
2596.20459,1736.29688
2596.2605,7434.061
2596.317,7339.665
2596.33276,1755.20154
2596.3938,7342.344
2596.4353,7400.986
2596.4585,1769.8689
2596.64014,7317.248
2596.91479,1744.13586
2596.964,7385.79443
2597.08545,7407.26563
2597.08862,7322.78467
2597.18384,1730.583
2597.28149,1740.62769
2597.363,7423.0166
2597.368,1744.29944
2597.405,7314.358
2597.42358,1763.98059
2597.45776,7286.5957
2597.459,1749.0332
2597.57666,1773.79175
2597.59424,1769.79358
2597.65259,7622.035
2597.6748,7361.1333
2597.69263,1647.47058
2597.81958,7321.28662
2597.83179,7644.34961
2597.83887,7490.6123
2597.98071,7444.42334
2598.00049,7413.283
2598.03662,7551.907
2598.08667,1717.95142
2598.112,7492.87451
2598.21216,7400.08447
2598.27148,1724.21729
2598.27539,7238.09961
2598.286,7203.77734
2598.44849,1636.40491
2598.49878,7365.175
2598.504,7271.10547
2598.548,7430.2666
2598.572,1742.374
2598.71484,1785.97131
2598.78247,7328.19629
2598.85571,1721.94775
2598.864,1748.99841
2598.92188,7521.13
2599.19824,1741.85486
2599.21362,7426.29346
2599.244,1632.12146
2599.30347,7757.341
2599.368,7386.43164
2599.36841,7415.55
2599.39453,7305.94531
2599.43579,1741.30127
2599.50513,1669.69434
2599.51343,1719.46936
2599.53052,1731.02185
2599.554,1687.46265
2599.56152,7532.89551
2599.564,7258.44336
2599.57275,7670.98828
2599.59473,1750.90674
2599.63,7527.00928
2599.63281,1828.95337
2599.718,7466.67725
2599.804,7535.13965
2599.83,1716.95825
2599.84961,1755.12964
2599.85962,7402.295
2599.87256,1721.27454
2599.88477,1728.70361
2599.894,1791.5719
2599.92065,7524.27734
2599.99951,1759.6676
2600.02563,7549.75635
2600.04858,7407.366
2600.07983,1733.45032
2600.19458,7531.154
2600.202,7262.317
2600.2666,1698.96094
2600.27734,1713.07666
2600.29565,7439.689
2600.3042,1729.91992
2600.30542,7400.959
2600.367,1817.44128
2600.382,7410.19
2600.39746,7317.46045
2600.423,1692.05762
2600.55347,7598.1377
2600.61,1636.40552
2600.66943,7712.53027
2600.70752,1678.95386
2600.713,7465.546
2600.80029,1737.90735
2600.82227,7409.323
2600.828,7189.735
2600.90625,1760.99438
2601.02661,7391.381
2601.05737,1687.41125
2601.08228,7525.551
2601.10034,1737.33484
2601.11841,7329.236
2601.3562,7468.14453
2601.47046,7475.3877
2601.51123,7237.47559
2601.51953,1734.10034
2601.53979,7390.955
2601.65039,7486.80762
2601.66577,7767.712
2601.81641,7640.84326
2601.854,1655.4635
2601.882,7683.992
2601.93848,1689.497
2602.03052,7406.674
2602.297,1717.01282
2602.41333,1828.82849
2602.59,7881.27734
2602.59058,1768.17236
2602.59937,7521.899
2602.6377,1673.06482
2602.65552,1607.169
2602.65967,1748.36719
2602.78174,7267.276
2602.919,1726.62952
2602.92065,7868.14551
2602.93579,1643.25488
2603.08057,1808.27344
2603.14966,1691.02991
2603.287,1765.74377
2603.29688,1712.971
2603.29761,7151.76367
2603.31714,1746.62354
2603.34253,1824.06177
2603.357,1758.04285
2603.377,1765.154
2603.37939,1738.92261
2603.39185,1673.35986
2603.40771,1707.083
2603.5127,7394.258
2603.524,1694.67432
2603.60352,7499.014
2603.61719,7420.682
2603.65259,1737.10681
2603.84619,1743.47534
2603.85278,7233.53857
2603.86743,1696.87231
2603.92065,1706.79639
2603.94116,1666.11536
2604.031,1709.3656
2604.1853,1756.109
2604.20972,1814.24133
2604.22852,1722.11719
2604.22876,7571.163
2604.273,1756.5896
2604.30151,1896.76306
2604.48584,1752.461
2604.54883,7402.118
2604.63062,1748.56055
2604.682,1814.00281
2604.952,1765.25549
2604.95947,7400.004
2604.96924,7414.258
2605.06543,1650.84851
2605.09155,1765.84631
2605.132,7150.49951
2605.15552,1763.466
2605.284,7579.78174
2605.31641,7400.495
2605.45142,7590.714
2605.476,7530.697
2605.59082,7319.99658
2605.6814,7488.04932
2605.6814,1720.34448
2605.68262,1811.09534
2605.741,7664.74365
2605.77441,1706.27148
2605.78784,1746.777
2605.9104,1707.87329
2605.997,1730.53271
2606.063,7381.17725
2606.09253,7310.411
2606.11523,1768.51831
2606.119,1716.795
2606.123,7436.70752
2606.15161,1584.75623
2606.17017,7375.13574
2606.23267,7638.356
2606.28857,7449.56836
2606.30029,7485.75732
2606.31372,1774.73108
2606.38159,7471.46436
2606.45337,1662.92542
2606.46533,7546.108
2606.49048,7336.43262
2606.52661,7559.352
2606.59668,7435.64551
2606.72046,1680.972
2606.78857,1774.27954
2606.80127,7424.39
2606.873,7374.06543
2606.929,1571.588
2607.04688,7570.81445
2607.09644,1763.40076
2607.13232,1760.379
2607.13525,1742.79651
2607.148,7248.04346
2607.18726,7329.704
2607.20166,1676.19116
2607.21875,7699.32666
2607.32861,1736.13818
2607.35156,7457.73975
2607.39526,7474.62939
2607.588,7260.39063
2607.589,1683.86768
2607.7356,1732.64441
2607.85547,7450.845
2607.96362,1692.74182
2607.977,1732.379
2608.23145,1669.49133
2608.24976,7478.48145
2608.2627,1700.30847
2608.31738,1691.175
2608.34546,1692.06982
2608.35474,1747.40674
2608.439,7466.02734
2608.44434,7230.55
2608.485,7527.566
2608.49121,7526.47656
2608.57739,1750.26978
2608.84839,1631.49011
2608.86719,1712.083
2608.8833,1752.53943
2608.98242,7413.068
2609.01221,7403.2
2609.031,1690.92749
2609.136,7434.745
2609.22925,7725.03564
2609.23,7564.34326
2609.28247,1791.04553
2609.434,7375.541
2609.43555,1645.25586
2609.58984,7366.996
2609.602,1812.051
2609.62354,7731.08447
2609.65723,1691.19824
2609.679,1792.79663
2609.7,1662.18982
2609.72632,7476.214
2609.76367,1703.10645
2609.864,7369.45361
2609.94019,1642.86792
2609.9458,1787.08191
2610.00024,7465.31055
2610.03418,1708.738
2610.0542,1724.532
2610.12451,1680.689
2610.17358,1723.57031
2610.248,1743.55383
2610.348,1785.67212
2610.37524,7275.63574
2610.52222,7336.285
2610.64966,1806.46045
2610.74683,1776.93359
2610.78345,7687.844
2610.844,1651.78711
2610.963,1760.20251
2611.07568,7652.72656
2611.078,7478.869
2611.09155,1732.09851
2611.156,1707.097
2611.235,1686.39087
2611.327,1752.91064
2611.41162,1847.35132
2611.418,1692.7688
2611.43823,7597.664
2611.47852,1691.107
2611.482,1750.78784
2611.502,1669.15173
2611.66382,7443.306
2611.66479,7478.347
2611.683,7624.989
2611.72729,1681.70117
2611.74219,7291.222
2611.74268,1710.23962
2611.76855,7558.03467
2611.783,7413.7793
2611.82568,7544.80566
2611.83569,1777.49121
2611.85352,7445.301
2611.857,1761.92053
2611.93,1737.69666
2611.95532,1687.64783
2612.0918,7504.76367
2612.11548,7309.40332
2612.14868,1731.88782
2612.18774,7441.39746
2612.27612,1715.54626
2612.28125,7314.411
2612.36377,1728.52
2612.377,1678.22571
2612.40234,1717.29
2612.45337,1698.61719
2612.54614,1732.97021
2612.56421,7608.176
2612.67,1744.86768
2612.67847,1805.55212
2612.705,1717.00537
2612.72,7337.029
2612.73486,1790.83862
2612.76221,7257.80029
2612.765,1774.81616
2612.79053,1746.55774
2612.84766,1707.41479
2612.8645,7531.749
2612.96069,1731.61719
2613.07031,1752.00891
2613.087,1694.524
2613.14624,1714.79944
2613.25024,1706.46973
2613.26245,7530.8623
2613.271,1824.88367
2613.37964,7198.152
2613.45337,1721.50012
2613.475,7391.488
2613.50146,7193.59668
2613.594,7424.10547
2613.61523,7429.92529
2613.63916,1642.72632
2613.66187,7392.423
2613.68115,1789.75964
2613.70679,1762.373
2613.735,7553.28174
2613.83667,1792.01184
2613.84863,1792.06042
2613.87,7641.28662
2613.88013,1622.59583
2613.97974,1607.0127
2614.06885,1693.78186
2614.087,1641.97559
2614.20361,1672.23438
2614.24634,7400.1377
2614.2605,7332.368
2614.29053,7423.766
2614.31274,7516.124
2614.37036,1653.90039
2614.37085,1820.598
2614.38574,7459.77832
2614.65625,1789.96716
2614.66553,1678.60461
2614.70166,1708.58325
2614.768,7641.943
2614.78662,1675.08276
2614.80371,1661.78748
2614.80859,7415.40625
2614.81982,7681.425
2615.023,7324.23975
2615.059,1784.36
2615.12085,7626.643
2615.138,7362.427
2615.16919,1877.72974
2615.18213,1786.90027
2615.271,7613.5
2615.30127,7588.72266
2615.403,1698.99121
2615.43237,7323.2373
2615.43555,1748.09229
2615.45483,1775.536
2615.46265,1735.88135
2615.466,1757.94055
2615.514,7792.19531
2615.55664,1909.98425
2615.58276,1761.71423
2615.6333,7315.75342
2615.67676,7456.56641
2615.70215,1744.65588
2615.71436,1799.0647
2615.81177,1796.369
2615.85718,7376.833
2616.02856,7400.51465
2616.06,7421.60254
2616.2312,7511.96143
2616.27026,1692.99866
2616.271,7147.75342
2616.28,7333.41
2616.36938,7695.85742
2616.393,1771.23547
2616.41919,1684.37683
2616.43,7491.42041
2616.47852,1672.5614
2616.49683,7600.863
2616.57983,1746.908
2616.58813,1755.14148
2616.60278,1763.92468
2616.609,7552.45557
2616.62646,1756.75024
2616.63818,7626.77344
2616.65723,1778.88538
2616.72925,1748.24072
2616.73535,1616.72864
2616.961,1677.60364
2616.96118,1744.14587
2616.96362,7555.46143
2616.97632,1708.63184
2616.9917,1665.45935
2617.18457,1799.80151
2617.18555,7067.61963
2617.19116,1681.03491
2617.28076,7611.218
2617.32471,1738.78235
2617.33618,1724.61194
2617.33765,1719.21582
2617.37817,7549.15527
2617.38623,1667.76721
2617.44214,1745.74866
2617.45166,1713.09851
2617.472,7299.93555
2617.49438,1712.77979
2617.50928,1763.62964
2617.5293,1632.65515
2617.53,1781.276
2617.599,7494.61426
2617.62964,1779.473
2617.67554,1684.83508
2617.67773,7909.991
2617.766,7132.219
2617.79468,1733.49817
2617.91772,1749.43359
2618.15747,7237.3125
2618.227,7511.39
2618.26123,1811.73279
2618.26855,1785.0321
2618.27612,7301.423
2618.318,1734.26074
2618.36328,7411.21045
2618.39185,7648.48926
2618.40381,7422.526
2618.41968,7520.62354
2618.42456,7421.94727
2618.494,7437.77832
2618.49683,1723.29407
2618.56958,1712.31506
2618.57,7576.407
2618.579,7533.01074
2618.639,7578.233
2618.64014,7574.54
2618.68579,7678.508
2618.7583,7513.1626
2618.798,1685.6178
2618.81885,1848.092
2618.82275,1812.40833
2618.84717,7403.35352
2618.898,7407.941
2618.91113,7316.79541
2618.92139,7179.21631
2618.998,1732.06335
2619.059,7388.44727
2619.09326,1672.96875
2619.14917,7258.763
2619.17725,1700.1366
2619.194,7501.83154
2619.23853,7579.339
2619.27124,1682.54626
2619.41357,7438.625
2619.60327,7214.79248
2619.61768,1685.2533
2619.64624,7353.22168
2619.66187,7751.57129
2619.73682,7604.273
2619.824,1795.27417
2619.84375,1696.9762
2619.84546,1798.79028
2619.94116,7499.916
2619.943,1695.18933
2619.94531,7520.2583
2619.98242,1727.31079
2619.99487,1690.15674
2619.99536,1796.32837
2620.006,1666.30042
2620.01123,7520.874
2620.019,7359.28564
2620.09155,1747.40894
2620.10815,1652.0647
2620.12866,1875.85132
2620.14771,1742.708
2620.21533,7440.857
2620.30249,1810.5647
2620.34937,7453.129
2620.48071,1898.93958
2620.48315,7526.76953
2620.52832,7536.62939
2620.54346,7492.82373
2620.55054,1667.538
2620.55518,7422.252
2620.56274,7625.727
2620.64478,1750.81458
2620.659,1656.83582
2620.72681,1760.05872
2620.8125,1684.729
2620.86475,7556.218
2620.86743,1786.34265
2620.9165,1739.43213
2620.92456,7417.244
2620.99316,1811.78955
2621.00781,7915.555
2621.02026,1804.63
2621.05054,1811.74585
2621.05957,7460.88672
2621.075,1671.45313
2621.12549,1753.20288
2621.13086,7560.462
2621.13525,7577.473
2621.14771,7753.78027
2621.18066,1746.97192
2621.18726,7386.16064
2621.20264,1760.35242
2621.24951,1765.77356
2621.2627,1698.42981
2621.4314,7706.654
2621.48169,1732.96814
2621.52368,7419.49365
2621.67725,1733.59583
2621.67725,1737.80615
2621.793,7527.27051
2621.808,1702.70508
2621.83179,1641.62268
2621.84521,7451.097
2621.852,7747.302
2621.91724,1797.9165
2621.97681,1709.02136
2622.00562,7399.10645
2622.01074,1762.0719
2622.01318,1650.1084
2622.02563,1732.09131
2622.0293,7356.556
2622.0835,7597.92
2622.09448,1694.4397
2622.13965,1714.85413
2622.154,1718.17822
2622.16162,7519.557
2622.18848,7444.31738
2622.21338,1719.2063
2622.232,1846.11084
2622.25146,7547.309
2622.36719,7812.74951
2622.3916,1657.85583
2622.41455,7192.44873
2622.421,1748.07556
2622.451,1767.12122
2622.45874,1665.67737
2622.4978,1767.49756
2622.553,1734.76355
2622.56982,1789.26306
2622.62671,7340.451
2622.66113,1697.30969
2622.66455,1740.64221
2622.67,1723.87549
2622.85229,1678.78687
2622.931,1733.51428
2622.98,1749.67908
2623.13916,1729.46753
2623.1792,7949.646
2623.25684,1639.44836
2623.29,1745.45911
2623.37549,1758.60254
2623.43774,7383.61035
2623.44946,1736.60425
2623.50049,1628.5387
2623.508,1724.56714
2623.515,7404.787
2623.58081,1674.46533
2623.59521,1766.98193
2623.64917,1702.61523
2623.65942,1728.55786
2623.698,1757.38721
2623.70483,7391.37158
2623.72144,1688.43225
2623.75269,7441.91
2623.759,1766.14246
2623.822,7573.09961
2623.84521,7547.766
2623.92773,7417.163
2623.97144,1680.74536
2623.98633,1558.66614
2624.04761,7612.707
2624.10742,1829.688
2624.1355,1765.29846
2624.24365,1718.72351
2624.27368,1846.7063
2624.35669,1629.59033
2624.37061,1756.93542
2624.40454,7462.48633
2624.417,1668.46118
2624.46216,1686.00586
2624.4834,1739.50708
2624.49072,1757.81787
2624.505,1688.19678
2624.538,7099.713
2624.63037,1702.70862
2624.67944,1690.13232
2624.74438,1754.54541
2624.74683,1728.675
2624.75879,7690.22754
2624.90454,1702.76233
2624.921,1728.37537
2624.93384,1733.46484
2624.9397,1719.33362
2624.952,1711.06055
2624.95752,1750.40161
2625.00781,1741.181
2625.013,7309.574
2625.06372,7478.25635
2625.10352,1853.194
2625.14746,1790.71545
2625.263,7197.90332
2625.29517,1674.34045
2625.328,1763.42639
2625.3313,1725.42432
2625.367,7370.267
2625.37085,7416.493
2625.38428,7290.65527
2625.4563,7471.03955
2625.52637,1775.78467
2625.55371,1681.04578
2625.56,1805.81689
2625.57861,1719.53015
2625.59253,1700.06055
2625.61279,1786.78833
2625.62427,1616.024
2625.62817,1721.7522
2625.68384,1822.285
2625.71753,1681.24048
